user_id,task_id,task_type,task_complexity,estimated_duration,start_hour,time_since_last_break,previous_task_type,interruptions,energy_level,completed
20,T161,deep,1,115,9,36,creative,2,5,1
20,T162,routine,1,60,21,58,deep,2,4,1
20,T163,creative,1,28,9,67,routine,3,3,0
20,T164,deep,3,55,9,39,creative,2,5,1
20,T165,creative,4,23,14,135,deep,1,5,1
20,T166,deep,3,79,9,83,creative,2,3,1
20,T167,creative,3,102,15,45,deep,1,4,1
20,T168,deep,2,11,22,128,creative,2,4,1
20,T169,deep,3,91,9,102,deep,2,4,0
20,T170,creative,3,101,9,12,deep,4,3,1
20,T171,deep,1,46,9,105,creative,2,3,0
20,T172,creative,1,37,16,84,deep,1,4,1
20,T173,creative,4,31,7,12,creative,1,3,0
20,T174,deep,1,70,15,165,creative,3,5,0
20,T175,routine,2,115,17,86,deep,1,4,0
20,T176,deep,5,66,16,98,routine,3,4,0
20,T177,deep,4,33,13,119,deep,2,4,1
20,T178,admin,1,85,15,38,deep,1,5,1
20,T179,admin,3,100,10,113,admin,1,5,1
20,T180,admin,1,53,9,91,admin,4,4,1
20,T181,routine,2,111,22,171,admin,3,5,0
20,T182,routine,5,43,22,26,routine,2,4,0
20,T183,deep,2,37,20,55,routine,3,5,1
20,T184,admin,1,119,6,24,deep,2,3,1
20,T185,routine,1,106,8,18,admin,2,4,1
20,T186,admin,1,39,6,122,routine,0,3,0
20,T187,creative,1,22,18,41,admin,3,5,0
20,T188,routine,5,53,15,97,creative,2,5,0
20,T189,routine,3,11,15,69,routine,2,4,0
20,T190,routine,3,88,11,176,routine,2,4,0
20,T191,routine,2,40,16,175,routine,2,3,0
20,T192,deep,5,18,8,157,routine,2,4,0
20,T193,creative,5,35,9,11,deep,1,5,0
20,T194,routine,4,21,22,17,creative,0,3,0
20,T195,admin,4,61,10,122,routine,2,4,0
20,T196,routine,2,110,19,119,admin,3,5,0
20,T197,routine,4,41,9,87,routine,1,4,0
20,T198,routine,5,65,7,159,routine,1,4,1
20,T199,admin,2,15,7,51,routine,1,3,0
21,T0,admin,4,72,15,153,creative,3,4,0
21,T1,routine,5,35,11,102,admin,1,5,0
21,T2,deep,2,25,15,27,routine,4,5,1
21,T3,deep,5,56,19,164,deep,3,3,0
21,T4,deep,3,17,16,126,deep,1,3,1
21,T5,creative,3,18,7,22,deep,0,3,0
21,T6,deep,4,82,9,155,creative,1,4,0
21,T7,routine,4,39,16,100,deep,1,4,0
21,T8,deep,3,59,6,88,routine,4,4,0
21,T9,deep,2,96,8,47,deep,2,5,1
21,T10,admin,2,70,6,167,deep,3,5,1
21,T11,admin,4,66,20,112,admin,5,5,0
21,T12,deep,1,94,16,104,admin,6,3,1
21,T13,deep,2,44,14,127,deep,4,5,1
21,T14,routine,5,56,13,70,deep,3,4,0
21,T15,deep,5,59,15,108,routine,4,5,1
21,T16,admin,3,17,10,75,deep,5,4,0
21,T17,creative,3,51,11,78,admin,1,4,0
21,T18,routine,4,16,10,143,creative,3,5,1
21,T19,admin,1,69,11,62,routine,1,5,0
21,T20,routine,1,21,20,78,admin,0,3,0
21,T21,routine,2,24,10,11,routine,2,3,1
21,T22,routine,2,47,10,113,routine,2,3,1
21,T23,deep,3,85,6,6,routine,3,3,0
21,T24,deep,2,93,6,138,deep,2,5,1
21,T25,creative,2,79,9,3,deep,2,5,1
21,T26,routine,4,95,6,96,creative,1,3,0
21,T27,routine,3,109,17,159,routine,3,3,0
21,T28,routine,3,41,10,54,routine,0,5,1
21,T29,admin,5,93,20,163,routine,3,5,1
21,T30,admin,3,62,15,135,admin,1,3,0
21,T31,admin,4,63,21,123,admin,2,4,1
21,T32,deep,4,68,7,63,admin,1,4,0
21,T33,admin,4,109,15,130,deep,2,5,0
21,T34,creative,3,22,6,94,admin,2,4,0
21,T35,creative,2,79,9,117,creative,2,4,1
21,T36,routine,2,117,8,176,creative,4,4,1
21,T37,creative,3,40,20,54,routine,0,5,0
21,T38,routine,2,101,21,109,creative,3,3,0
21,T39,creative,1,60,19,23,routine,1,4,1
21,T40,deep,5,62,9,30,creative,6,3,0
21,T41,routine,2,14,10,135,deep,2,5,1
21,T42,admin,5,12,13,19,routine,1,3,0
21,T43,deep,5,62,12,10,admin,3,5,1
21,T44,deep,3,113,18,143,deep,1,3,1
21,T45,creative,2,23,12,150,deep,3,3,0
21,T46,routine,2,117,9,95,creative,1,4,0
21,T47,routine,5,79,16,14,routine,1,3,1
21,T48,admin,3,54,14,110,routine,0,5,1
21,T49,routine,5,101,8,93,admin,4,5,1
21,T50,routine,2,99,13,149,routine,2,4,0
21,T51,admin,5,41,18,155,routine,3,4,0
21,T52,admin,3,100,18,166,admin,4,3,0
21,T53,routine,5,28,18,168,admin,3,3,0
21,T54,deep,5,41,12,163,routine,2,4,0
21,T55,admin,2,39,15,15,deep,1,5,1
21,T56,routine,3,51,12,134,admin,8,4,1
21,T57,routine,2,76,13,19,routine,3,5,1
21,T58,admin,2,102,8,152,routine,3,4,0
21,T59,routine,3,99,16,176,admin,4,5,0
21,T60,creative,4,63,21,165,routine,4,5,1
21,T61,creative,5,72,15,89,creative,1,4,0
21,T62,deep,4,76,18,99,creative,2,3,1
21,T63,deep,3,94,10,133,deep,4,4,0
21,T64,routine,4,106,9,108,deep,1,3,0
21,T65,deep,2,18,18,81,routine,5,3,0
21,T66,admin,1,107,10,169,deep,0,3,1
21,T67,routine,3,11,14,13,admin,2,5,1
21,T68,routine,3,70,11,127,routine,1,4,1
21,T69,admin,3,86,11,141,routine,2,4,0
21,T70,routine,4,43,6,9,admin,0,5,1
21,T71,admin,2,74,6,140,routine,1,4,1
21,T72,creative,1,66,10,97,admin,1,5,0
21,T73,deep,1,75,7,154,creative,4,3,0
21,T74,deep,1,59,19,145,deep,1,3,1
21,T75,routine,5,50,11,70,deep,1,3,0
21,T76,creative,4,35,21,131,routine,2,4,0
21,T77,routine,4,113,11,88,creative,1,4,0
21,T78,admin,5,64,16,113,routine,0,4,0
21,T79,creative,5,26,6,101,admin,1,4,1
21,T80,deep,4,50,20,86,creative,3,5,0
21,T81,creative,3,31,16,123,deep,3,3,0
21,T82,creative,3,22,14,27,creative,2,5,1
21,T83,creative,2,92,14,113,creative,4,3,0
21,T84,routine,1,111,18,148,creative,3,4,1
21,T85,deep,5,64,14,179,routine,2,3,0
21,T86,deep,1,73,18,0,deep,5,3,1
21,T87,deep,3,73,15,101,deep,0,4,0
21,T88,routine,3,94,13,120,deep,2,3,0
21,T89,creative,5,58,11,168,routine,3,5,0
21,T90,creative,1,114,12,53,creative,3,5,1
21,T91,creative,2,76,9,101,creative,3,5,1
21,T92,creative,1,21,7,72,creative,3,4,0
21,T93,creative,2,65,13,178,creative,0,3,0
21,T94,deep,1,69,14,57,creative,3,4,1
21,T95,deep,2,33,10,88,deep,3,3,0
21,T96,creative,1,66,13,19,deep,1,5,0
21,T97,admin,4,59,21,71,creative,7,4,0
21,T98,routine,4,112,6,3,admin,0,3,0
21,T99,routine,1,18,19,54,routine,0,5,1
21,T100,routine,3,19,9,29,routine,2,3,0
21,T101,routine,2,47,13,26,routine,1,3,0
21,T102,deep,4,99,18,71,routine,1,4,1
21,T103,routine,4,33,17,149,deep,2,4,0
21,T104,routine,2,40,8,46,routine,2,4,0
21,T105,deep,3,26,6,115,routine,1,4,1
21,T106,admin,4,47,8,152,deep,2,3,0
21,T107,admin,1,114,10,108,admin,2,3,1
21,T108,creative,5,79,20,7,admin,0,4,0
21,T109,admin,4,33,20,20,creative,3,3,0
21,T110,creative,5,48,20,165,admin,3,4,0
21,T111,routine,3,23,12,124,creative,3,4,1
21,T112,admin,4,73,22,145,routine,1,4,1
21,T113,creative,2,12,17,144,admin,2,3,0
21,T114,creative,1,66,18,148,creative,2,3,0
21,T115,admin,2,98,10,148,creative,3,5,0
21,T116,admin,2,100,20,109,admin,6,5,1
21,T117,routine,4,40,18,85,admin,2,4,0
21,T118,admin,2,16,20,122,routine,1,4,1
21,T119,deep,3,72,15,175,admin,1,5,1
21,T120,creative,5,15,16,99,deep,2,5,0
21,T121,deep,2,76,11,25,creative,5,3,0
21,T122,routine,3,114,15,74,deep,3,3,0
21,T123,admin,3,10,6,118,routine,0,5,1
21,T124,admin,5,26,14,68,admin,1,3,1
21,T125,deep,5,54,18,86,admin,4,3,0
21,T126,admin,2,35,7,113,deep,0,5,1
21,T127,routine,3,95,7,117,admin,1,4,0
21,T128,creative,2,69,18,125,routine,1,3,0
21,T129,deep,3,32,6,166,creative,3,3,0
21,T130,creative,3,60,21,16,deep,3,4,0
21,T131,creative,2,13,16,26,creative,2,3,0
21,T132,deep,5,54,18,5,creative,3,3,0
21,T133,deep,2,91,17,50,deep,0,3,0
21,T134,creative,3,53,16,149,deep,1,4,0
21,T135,admin,4,112,13,93,creative,2,5,0
21,T136,admin,3,51,19,129,admin,1,4,0
21,T137,deep,2,70,13,11,admin,4,5,0
21,T138,creative,2,83,15,39,deep,2,3,1
21,T139,admin,1,21,10,100,creative,2,4,1
21,T140,admin,2,74,18,16,admin,4,3,1
21,T141,creative,3,80,16,54,admin,1,5,0
21,T142,admin,4,81,6,129,creative,0,4,1
21,T143,admin,2,33,10,170,admin,2,5,0
21,T144,admin,3,108,6,123,admin,4,4,1
21,T145,routine,5,44,16,138,admin,2,5,0
21,T146,routine,5,100,19,122,routine,2,5,0
21,T147,admin,3,117,20,34,routine,1,5,0
21,T148,deep,2,40,10,7,admin,3,3,1
21,T149,deep,2,89,7,76,deep,0,5,1
21,T150,deep,1,103,7,50,deep,2,5,1
21,T151,creative,5,106,20,48,deep,3,3,0
21,T152,admin,3,29,9,151,creative,2,5,0
21,T153,routine,3,26,11,106,admin,0,5,0
21,T154,deep,5,115,7,174,routine,5,4,0
21,T155,routine,5,99,18,151,deep,1,3,0
21,T156,deep,5,111,18,78,routine,1,4,0
21,T157,routine,4,17,12,47,deep,3,3,0
21,T158,routine,3,97,18,143,routine,0,4,1
21,T159,admin,3,24,22,78,routine,3,5,0
21,T160,routine,3,65,22,130,admin,5,3,0
21,T161,deep,1,102,9,77,routine,1,5,1
21,T162,admin,3,27,16,75,deep,1,3,0
21,T163,deep,3,67,14,23,admin,1,5,1
21,T164,deep,4,48,6,161,deep,9,5,0
21,T165,routine,1,106,8,105,deep,4,5,0
21,T166,admin,5,69,19,22,routine,0,5,0
21,T167,creative,1,49,20,157,admin,0,5,1
21,T168,creative,2,110,21,95,creative,0,4,1
21,T169,admin,3,118,8,108,creative,1,4,0
21,T170,creative,1,106,7,72,admin,1,4,1
21,T171,deep,4,33,17,141,creative,1,4,0
21,T172,routine,4,90,6,10,deep,1,3,0
21,T173,routine,1,83,13,118,routine,2,5,1
21,T174,deep,1,13,7,161,routine,3,3,0
21,T175,deep,3,76,10,11,deep,1,4,1
21,T176,admin,5,11,22,64,deep,1,4,1
21,T177,routine,3,10,6,163,admin,1,4,1
21,T178,deep,5,34,16,8,routine,1,3,0
21,T179,creative,3,32,6,80,deep,2,3,0
21,T180,creative,4,80,6,56,creative,0,4,1
21,T181,admin,5,84,6,51,creative,3,4,1
21,T182,creative,1,102,11,128,admin,4,5,1
21,T183,routine,1,52,15,26,creative,2,4,0
21,T184,deep,4,109,13,4,routine,2,4,1
21,T185,creative,3,86,16,79,deep,4,5,1
21,T186,deep,2,39,9,74,creative,3,3,1
21,T187,deep,5,115,17,169,deep,3,4,0
21,T188,creative,2,34,15,105,deep,0,4,1
21,T189,creative,3,38,12,145,creative,4,4,1
21,T190,creative,2,116,19,73,creative,4,3,1
21,T191,deep,3,113,20,76,creative,1,5,1
21,T192,admin,4,56,6,103,deep,2,5,0
21,T193,routine,2,60,12,178,admin,0,3,0
21,T194,deep,3,33,20,148,routine,2,3,0
21,T195,admin,1,43,22,89,deep,2,3,0
21,T196,deep,3,38,11,164,admin,3,4,1
21,T197,admin,3,36,11,68,deep,1,4,1
21,T198,deep,4,33,8,134,admin,1,5,1
21,T199,creative,2,112,18,35,deep,0,5,1
22,T0,creative,5,31,13,127,routine,4,4,0
22,T1,admin,2,102,16,1,creative,1,4,0
22,T2,deep,4,17,19,99,admin,2,5,0
22,T3,deep,5,47,18,150,deep,1,5,0
22,T4,deep,1,33,12,154,deep,3,4,0
22,T5,admin,4,36,21,79,deep,2,5,1
22,T6,routine,4,65,8,56,admin,4,3,0
22,T7,deep,3,50,22,27,routine,1,3,0
22,T8,routine,4,35,20,69,deep,2,4,0
22,T9,deep,2,80,18,64,routine,1,4,1
22,T10,deep,1,29,21,33,deep,2,4,0
22,T11,creative,1,32,18,68,deep,2,4,1
22,T12,deep,5,10,9,113,creative,2,5,0
22,T13,deep,5,58,16,23,deep,4,3,0
22,T14,creative,5,32,10,28,deep,3,3,0
22,T15,creative,3,75,9,147,creative,2,3,0
22,T16,deep,4,46,18,2,creative,5,4,1
22,T17,admin,1,18,17,116,deep,0,5,1
22,T18,routine,5,22,7,84,admin,2,5,0
22,T19,admin,3,92,6,178,routine,3,4,0
22,T20,creative,4,42,18,171,admin,4,4,0
22,T21,creative,5,35,12,80,creative,1,4,1
22,T22,creative,2,107,8,35,creative,4,4,0
22,T23,creative,5,53,6,75,creative,3,3,0
22,T24,routine,5,51,7,3,creative,2,3,0
22,T25,deep,5,64,12,140,routine,1,5,0
22,T26,deep,4,112,19,70,deep,2,4,1
22,T27,deep,4,71,22,36,deep,1,3,0
22,T28,admin,4,24,18,147,deep,2,5,1
22,T29,routine,5,82,20,177,admin,1,4,0
22,T30,admin,4,115,12,109,routine,4,4,0
22,T31,creative,2,31,21,98,admin,2,4,1
22,T32,routine,3,16,8,69,creative,2,4,1
22,T33,admin,3,70,15,61,routine,1,4,0
22,T34,deep,1,37,14,119,admin,3,4,1
22,T35,creative,1,95,8,117,deep,0,4,0
22,T36,deep,3,74,6,173,creative,3,5,0
22,T37,deep,3,57,12,104,deep,2,4,1
22,T38,routine,2,44,12,124,deep,2,4,0
22,T39,deep,2,45,19,102,routine,1,4,1
22,T40,creative,4,27,20,121,deep,3,4,0
22,T41,routine,1,44,21,148,creative,3,4,1
22,T42,creative,4,48,12,105,routine,3,4,0
22,T43,routine,1,89,10,82,creative,3,5,1
22,T44,admin,4,69,17,42,routine,3,3,0
22,T45,creative,2,30,13,147,admin,3,4,0
22,T46,deep,1,31,9,122,creative,0,4,1
22,T47,routine,4,31,20,155,deep,1,5,0
22,T48,creative,5,48,22,39,routine,4,3,0
22,T49,deep,5,69,8,4,creative,2,5,0
22,T50,admin,1,39,16,179,deep,1,3,1
22,T51,deep,4,69,21,71,admin,0,5,0
22,T52,admin,4,69,7,173,deep,2,5,1
22,T53,admin,5,61,22,7,admin,1,5,0
22,T54,routine,4,98,16,39,admin,6,3,0
22,T55,routine,1,61,7,44,routine,4,3,0
22,T56,creative,1,21,6,72,routine,3,4,1
22,T57,routine,4,78,18,171,creative,2,5,0
22,T58,admin,3,108,13,131,routine,1,5,1
22,T59,routine,4,15,21,68,admin,2,5,0
22,T60,creative,5,119,18,132,routine,1,5,0
22,T61,creative,4,93,16,173,creative,1,3,0
22,T62,admin,4,91,6,92,creative,2,4,0
22,T63,routine,3,45,13,125,admin,0,4,1
22,T64,deep,4,17,15,106,routine,0,3,0
22,T65,deep,1,61,22,93,deep,1,3,1
22,T66,routine,3,25,20,24,deep,1,3,0
22,T67,deep,5,39,12,111,routine,2,3,0
22,T68,deep,5,38,16,21,deep,2,4,0
22,T69,admin,1,93,22,132,deep,3,4,0
22,T70,admin,4,81,9,13,admin,3,3,0
22,T71,admin,1,74,6,125,admin,3,3,0
22,T72,routine,1,95,12,82,admin,3,3,1
22,T73,deep,4,21,13,135,routine,1,3,0
22,T74,admin,1,84,20,107,deep,1,5,1
22,T75,admin,1,49,21,95,admin,3,3,0
22,T76,creative,3,104,9,49,admin,1,5,0
22,T77,deep,2,62,6,113,creative,3,5,0
22,T78,routine,5,76,17,61,deep,1,5,0
22,T79,deep,1,63,14,94,routine,5,5,1
22,T80,admin,2,71,12,50,deep,2,3,0
22,T81,admin,4,26,17,10,admin,2,4,0
22,T82,admin,5,99,21,12,admin,0,5,1
22,T83,admin,4,101,16,83,admin,0,5,0
22,T84,deep,5,54,12,157,admin,1,4,0
22,T85,creative,5,72,21,168,deep,3,3,0
22,T86,admin,4,109,12,7,creative,2,4,1
22,T87,admin,5,58,12,33,admin,3,4,0
22,T88,routine,4,60,6,10,admin,1,4,0
22,T89,creative,3,106,21,35,routine,3,4,0
22,T90,creative,4,68,14,166,creative,1,4,0
22,T91,admin,3,33,16,170,creative,2,3,0
22,T92,admin,2,99,14,163,admin,2,5,0
22,T93,routine,1,12,10,119,admin,1,3,0
22,T94,creative,3,111,6,173,routine,4,5,0
22,T95,creative,2,37,22,13,creative,1,3,1
22,T96,creative,1,18,16,106,creative,1,4,1
22,T97,creative,3,38,20,91,creative,3,4,1
22,T98,routine,1,13,20,174,creative,2,3,0
22,T99,deep,4,12,17,122,routine,0,3,1
22,T100,routine,5,113,20,6,deep,0,5,0
22,T101,deep,5,43,16,160,routine,3,4,0
22,T102,creative,1,82,15,42,deep,2,3,0
22,T103,admin,5,40,21,8,creative,1,3,0
22,T104,deep,2,17,16,76,admin,1,3,1
22,T105,admin,1,33,18,49,deep,2,5,1
22,T106,deep,2,25,15,108,admin,4,4,0
22,T107,routine,5,27,11,105,deep,2,4,1
22,T108,routine,1,115,6,65,routine,5,4,1
22,T109,routine,5,70,14,57,routine,2,3,1
22,T110,deep,5,63,19,40,routine,1,4,0
22,T111,creative,4,30,6,154,deep,6,4,0
22,T112,routine,5,83,16,23,creative,3,5,1
22,T113,deep,3,47,17,155,routine,3,3,1
22,T114,routine,2,111,11,148,deep,1,3,0
22,T115,deep,5,24,14,110,routine,0,5,0
22,T116,routine,5,33,15,118,deep,4,5,0
22,T117,creative,2,29,11,155,routine,3,3,1
22,T118,deep,5,69,14,156,creative,2,3,0
22,T119,creative,5,65,20,90,deep,3,4,0
22,T120,deep,5,51,17,118,creative,4,5,0
22,T121,routine,4,46,18,68,deep,3,3,0
22,T122,routine,3,69,21,73,routine,2,5,0
22,T123,creative,4,53,21,105,routine,4,4,0
22,T124,routine,2,47,7,45,creative,2,3,1
22,T125,admin,3,116,15,92,routine,3,3,0
22,T126,creative,2,18,9,158,admin,2,4,1
22,T127,creative,3,98,17,148,creative,1,4,1
22,T128,deep,3,46,15,148,creative,3,4,1
22,T129,admin,4,98,19,63,deep,5,3,0
22,T130,creative,3,103,9,80,admin,2,4,0
22,T131,admin,3,94,11,135,creative,2,4,0
22,T132,routine,5,36,11,34,admin,1,5,0
22,T133,deep,2,35,17,23,routine,5,5,0
22,T134,routine,4,119,8,25,deep,3,3,1
22,T135,routine,4,88,13,24,routine,0,3,0
22,T136,deep,2,59,14,111,routine,4,3,1
22,T137,creative,5,16,8,140,deep,3,5,0
22,T138,deep,3,37,14,169,creative,1,4,0
22,T139,deep,5,37,22,116,deep,4,5,0
22,T140,creative,3,113,17,19,deep,0,5,1
22,T141,admin,5,90,6,114,creative,2,5,0
22,T142,routine,2,49,7,64,admin,5,4,1
22,T143,routine,1,79,21,8,routine,4,5,0
22,T144,routine,1,72,9,14,routine,3,4,1
22,T145,routine,5,44,11,109,routine,3,4,1
22,T146,deep,3,80,18,87,routine,0,4,1
22,T147,routine,3,81,17,78,deep,1,3,0
22,T148,deep,1,63,15,5,routine,1,3,0
22,T149,creative,1,90,19,108,deep,3,3,1
22,T150,creative,2,89,15,139,creative,4,3,1
22,T151,admin,4,114,15,51,creative,2,4,1
22,T152,creative,2,11,13,111,admin,2,3,0
22,T153,creative,3,30,8,87,creative,2,5,1
22,T154,admin,1,87,9,126,creative,2,5,1
22,T155,deep,3,61,18,52,admin,0,4,1
22,T156,admin,3,16,17,35,deep,5,3,0
22,T157,creative,5,107,19,20,admin,5,5,0
22,T158,creative,2,45,21,163,creative,4,5,0
22,T159,admin,3,119,15,106,creative,5,3,0
22,T160,admin,3,106,15,125,admin,1,5,1
22,T161,creative,2,72,11,98,admin,1,5,0
22,T162,deep,2,76,9,103,creative,3,4,0
22,T163,creative,1,67,10,70,deep,0,3,1
22,T164,creative,5,48,10,30,creative,1,5,0
22,T165,creative,1,43,18,52,creative,2,5,1
22,T166,routine,2,22,15,60,creative,2,3,0
22,T167,deep,1,60,10,0,routine,6,3,0
22,T168,admin,2,102,22,8,deep,3,4,1
22,T169,routine,1,110,16,135,admin,6,4,1
22,T170,routine,4,28,16,157,routine,1,3,1
22,T171,creative,4,25,9,81,routine,0,5,0
22,T172,admin,3,65,16,16,creative,4,5,1
22,T173,routine,5,105,21,73,admin,2,4,1
22,T174,admin,2,93,8,31,routine,1,3,1
22,T175,routine,3,26,21,42,admin,2,5,1
22,T176,admin,2,92,20,135,routine,2,5,1
22,T177,creative,4,83,22,14,admin,4,3,0
22,T178,creative,3,13,12,68,creative,2,5,1
22,T179,admin,3,87,22,104,creative,0,5,1
22,T180,admin,1,103,9,145,admin,2,5,0
22,T181,deep,5,68,20,37,admin,1,5,0
22,T182,admin,2,103,18,79,deep,0,3,0
22,T183,admin,4,108,12,30,admin,4,4,0
22,T184,deep,2,80,21,23,admin,3,4,0
22,T185,deep,5,74,7,41,deep,2,5,0
22,T186,admin,2,85,9,103,deep,0,5,1
22,T187,admin,1,119,19,69,admin,2,5,1
22,T188,routine,4,38,11,38,admin,4,4,0
22,T189,creative,3,66,14,144,routine,3,3,1
22,T190,admin,2,64,15,37,creative,4,5,1
22,T191,routine,1,26,13,169,admin,1,4,1
22,T192,deep,5,53,17,121,routine,2,5,0
22,T193,deep,2,74,9,7,deep,2,5,0
22,T194,routine,4,114,20,39,deep,4,4,1
22,T195,admin,3,89,17,13,routine,1,3,0
22,T196,creative,4,62,16,32,admin,3,5,0
22,T197,creative,2,14,13,154,creative,3,5,1
22,T198,admin,2,13,17,99,creative,4,3,0
22,T199,routine,2,119,20,73,admin,0,4,0
23,T0,deep,3,50,21,114,creative,3,3,0
23,T1,routine,3,40,9,92,deep,2,4,0
23,T2,creative,1,104,18,85,routine,1,5,1
23,T3,deep,2,12,14,178,creative,3,5,1
23,T4,creative,2,54,6,86,deep,0,4,1
23,T5,routine,2,52,13,28,creative,2,3,0
23,T6,deep,2,75,20,62,routine,1,4,1
23,T7,creative,3,83,9,13,deep,1,3,0
23,T8,admin,5,11,12,27,creative,3,4,0
23,T9,deep,2,82,18,53,admin,1,4,1
23,T10,routine,2,108,20,153,deep,2,3,0
23,T11,admin,2,48,18,169,routine,3,5,0
23,T12,routine,1,40,9,81,admin,1,5,1
23,T13,deep,1,70,21,148,routine,2,5,1
23,T14,routine,5,114,21,135,deep,1,3,0
23,T15,deep,5,12,12,21,routine,2,5,1
23,T16,admin,1,12,17,37,deep,0,3,1
23,T17,routine,1,53,18,80,admin,2,4,1
23,T18,routine,4,18,7,79,routine,3,5,0
23,T19,deep,3,108,7,45,routine,1,4,1
23,T20,creative,5,22,20,128,deep,2,3,1
23,T21,routine,4,94,11,165,creative,3,3,0
23,T22,routine,3,84,10,29,routine,3,3,1
23,T23,routine,4,77,12,151,routine,3,4,0
23,T24,creative,5,37,9,131,routine,1,3,0
23,T25,routine,5,65,14,131,creative,1,4,1
23,T26,deep,1,116,17,116,routine,2,4,0
23,T27,deep,1,31,19,88,deep,3,3,1
23,T28,creative,2,88,11,61,deep,1,5,0
23,T29,creative,1,92,7,21,creative,2,4,1
23,T30,deep,1,97,17,72,creative,1,5,1
23,T31,admin,3,75,13,149,deep,4,4,1
23,T32,admin,2,49,9,26,admin,3,3,0
23,T33,admin,2,12,15,166,admin,2,5,1
23,T34,creative,2,87,17,20,admin,1,3,1
23,T35,creative,1,81,16,32,creative,3,3,1
23,T36,creative,4,66,12,33,creative,2,5,0
23,T37,admin,1,11,11,118,creative,1,4,0
23,T38,admin,5,15,9,109,admin,1,4,1
23,T39,creative,5,51,9,176,admin,3,5,0
23,T40,deep,4,29,21,94,creative,3,5,1
23,T41,routine,5,10,12,118,deep,1,4,0
23,T42,deep,4,88,19,0,routine,4,4,0
23,T43,admin,1,119,18,140,deep,1,3,0
23,T44,routine,2,108,11,175,admin,1,5,1
23,T45,deep,5,28,13,157,routine,2,4,0
23,T46,deep,4,72,8,112,deep,2,3,1
23,T47,creative,3,114,22,33,deep,0,3,0
23,T48,routine,1,44,22,93,creative,2,3,0
23,T49,admin,3,98,9,31,routine,2,3,0
23,T50,creative,1,83,10,88,admin,1,3,0
23,T51,creative,3,14,17,142,creative,1,3,0
23,T52,creative,2,29,19,34,creative,2,5,1
23,T53,routine,1,99,19,173,creative,3,5,1
23,T54,creative,2,23,16,74,routine,1,3,0
23,T55,creative,1,44,17,163,creative,2,4,1
23,T56,creative,5,92,13,140,creative,3,3,0
23,T57,deep,2,108,22,177,creative,2,5,1
23,T58,deep,5,99,11,50,deep,4,5,1
23,T59,routine,3,97,22,160,deep,3,4,1
23,T60,deep,1,66,21,152,routine,2,5,0
23,T61,admin,3,30,8,153,deep,3,5,1
23,T62,creative,5,100,15,148,admin,1,5,0
23,T63,deep,1,78,17,22,creative,3,4,1
23,T64,routine,2,110,18,86,deep,1,4,1
23,T65,routine,4,17,10,19,routine,1,5,1
23,T66,creative,4,83,13,15,routine,1,5,0
23,T67,routine,2,69,16,19,creative,1,3,1
23,T68,admin,3,41,6,56,routine,0,3,0
23,T69,routine,5,45,14,123,admin,1,4,0
23,T70,admin,3,75,10,102,routine,1,4,0
23,T71,deep,5,77,8,31,admin,2,5,0
23,T72,routine,5,47,11,148,deep,5,3,0
23,T73,admin,5,77,18,81,routine,1,3,0
23,T74,routine,3,67,17,42,admin,2,4,0
23,T75,deep,2,27,20,98,routine,1,3,0
23,T76,admin,4,11,21,71,deep,2,3,0
23,T77,routine,4,63,21,177,admin,6,3,0
23,T78,deep,2,47,9,137,routine,3,3,0
23,T79,creative,1,94,14,170,deep,1,4,1
23,T80,admin,4,117,18,90,creative,4,3,0
23,T81,deep,3,12,17,138,admin,2,4,0
23,T82,admin,5,61,18,80,deep,4,4,0
23,T83,creative,4,77,17,144,admin,4,5,1
23,T84,creative,1,107,7,6,creative,3,3,1
23,T85,routine,5,115,22,124,creative,2,5,0
23,T86,deep,3,75,18,43,routine,4,3,0
23,T87,deep,1,97,22,91,deep,0,3,1
23,T88,routine,5,38,17,28,deep,1,4,0
23,T89,routine,3,96,21,162,routine,1,4,1
23,T90,deep,1,80,21,96,routine,4,5,1
23,T91,deep,5,88,9,48,deep,1,3,0
23,T92,deep,2,29,19,121,deep,4,4,1
23,T93,deep,5,36,20,115,deep,3,4,0
23,T94,admin,2,22,6,118,deep,4,3,0
23,T95,creative,2,93,12,70,admin,1,5,1
23,T96,deep,5,72,11,73,creative,2,5,0
23,T97,creative,1,65,14,163,deep,1,4,0
23,T98,deep,1,61,19,105,creative,2,3,1
23,T99,creative,5,58,21,139,deep,3,5,0
23,T100,admin,5,112,8,119,creative,1,5,0
23,T101,creative,3,21,9,124,admin,3,5,1
23,T102,admin,3,97,18,36,creative,2,5,1
23,T103,deep,4,77,9,179,admin,3,5,0
23,T104,deep,3,13,22,176,deep,1,3,1
23,T105,routine,4,119,14,56,deep,0,5,0
23,T106,routine,4,51,7,164,routine,2,4,1
23,T107,creative,2,101,10,162,routine,1,4,0
23,T108,admin,1,65,6,103,creative,2,4,0
23,T109,deep,2,96,12,87,admin,1,5,1
23,T110,admin,3,51,14,89,deep,2,3,0
23,T111,creative,5,95,18,96,admin,3,3,0
23,T112,admin,1,72,9,153,creative,3,4,1
23,T113,deep,1,41,10,178,admin,3,5,0
23,T114,routine,3,75,6,12,deep,1,3,0
23,T115,creative,1,15,10,160,routine,1,3,0
23,T116,deep,5,100,17,49,creative,3,3,0
23,T117,deep,1,76,12,137,deep,2,4,1
